"2015-03-11 19:28:03",admin,"Доступ к модулю ""structure"" разрешен, форма ""Основная"", действие ""Просмотр""",1,"Демонстрационный сайт",http://russtroy/admin/structure/index.php,127.0.0.1
"2015-03-11 19:31:51",admin,"Доступ к модулю ""structure"" разрешен, форма ""Сводная статистика"", действие ""Установка начальных значений параметров счетчика""",1,"Демонстрационный сайт",http://russtroy/admin/structure/index.php,127.0.0.1
"2015-03-11 19:31:53",admin,"Доступ к модулю ""structure"" разрешен, форма ""Структура сайта"", действие ""Ajax-загрузка параметров динамических страниц""",1,"Демонстрационный сайт",http://russtroy/admin/structure/index.php?lib_id=0,127.0.0.1
"2015-03-11 19:32:12",admin,"Доступ к модулю ""structure"" разрешен, форма ""Сводная статистика"", действие ""Установка начальных значений параметров счетчика""",1,"Демонстрационный сайт",http://russtroy/admin/structure/index.php?hostcms[checked][0][0]=1,127.0.0.1
"2015-03-11 19:32:17",admin,"Доступ к модулю ""structure"" разрешен, форма ""Сводная статистика"", действие ""Установка начальных значений параметров счетчика""",1,"Демонстрационный сайт",http://russtroy/admin/structure/index.php,127.0.0.1
"2015-03-11 19:32:17",admin,"Доступ к модулю ""structure"" разрешен, форма ""Структура сайта"", действие ""Ajax-загрузка параметров динамических страниц""",1,"Демонстрационный сайт",http://russtroy/admin/structure/index.php?lib_id=0,127.0.0.1
"2015-03-11 19:32:57",admin,"Доступ к модулю ""structure"" разрешен, форма ""Сводная статистика"", действие ""Установка начальных значений параметров счетчика""",1,"Демонстрационный сайт",http://russtroy/admin/structure/index.php?hostcms[checked][0][0]=1,127.0.0.1
"2015-03-11 19:33:00",admin,"Доступ к модулю ""structure"" разрешен, форма ""Сводная статистика"", действие ""Установка начальных значений параметров счетчика""",1,"Демонстрационный сайт",http://russtroy/admin/structure/index.php,127.0.0.1
"2015-03-11 19:33:00",admin,"Доступ к модулю ""structure"" разрешен, форма ""Структура сайта"", действие ""Ajax-загрузка параметров динамических страниц""",1,"Демонстрационный сайт",http://russtroy/admin/structure/index.php?lib_id=0,127.0.0.1
"2015-03-11 19:33:05",admin,"Доступ к модулю ""structure"" разрешен, форма ""Сводная статистика"", действие ""Установка начальных значений параметров счетчика""",1,"Демонстрационный сайт",http://russtroy/admin/structure/index.php?hostcms[checked][0][0]=1,127.0.0.1
"2015-03-11 19:33:18",admin,"Доступ к модулю ""structure"" разрешен, форма ""Сводная статистика"", действие ""Установка начальных значений параметров счетчика""",1,"Демонстрационный сайт",http://russtroy/admin/structure/index.php,127.0.0.1
"2015-03-11 19:33:18",admin,"Доступ к модулю ""structure"" разрешен, форма ""Структура сайта"", действие ""Ajax-загрузка параметров динамических страниц""",1,"Демонстрационный сайт",http://russtroy/admin/structure/index.php?lib_id=0,127.0.0.1
"2015-03-11 19:33:23",admin,"Доступ к модулю ""structure"" разрешен, форма ""Сводная статистика"", действие ""Установка начальных значений параметров счетчика""",1,"Демонстрационный сайт",http://russtroy/admin/structure/index.php?hostcms[checked][0][0]=1,127.0.0.1
"2015-03-11 19:33:32",admin,"Доступ к модулю ""structure"" разрешен, форма ""Интернет-магазин, товары и группы"", действие ""Применить""",1,"Демонстрационный сайт",http://russtroy/admin/structure/index.php,127.0.0.1
"2015-03-11 19:40:05",admin,"Доступ к модулю ""structure"" разрешен, форма ""Статистика"", действие ""Удалить""",1,"Демонстрационный сайт",http://russtroy/admin/structure/index.php,127.0.0.1
"2015-03-11 19:40:24",admin,"Доступ к модулю ""structure"" разрешен, форма ""Основная"", действие ""Просмотр""",1,"Демонстрационный сайт",http://russtroy/admin/structure/index.php?parent_id=88,127.0.0.1
"2015-03-11 19:40:27",admin,"Доступ к модулю ""structure"" разрешен, форма ""Сводная статистика"", действие ""Установка начальных значений параметров счетчика""",1,"Демонстрационный сайт",http://russtroy/admin/structure/index.php?parent_id=88,127.0.0.1
"2015-03-11 19:40:27",admin,"Доступ к модулю ""structure"" разрешен, форма ""Структура сайта"", действие ""Ajax-загрузка параметров динамических страниц""",1,"Демонстрационный сайт",http://russtroy/admin/structure/index.php?lib_id=0,127.0.0.1
"2015-03-11 19:41:56",admin,"Доступ к модулю ""structure"" разрешен, форма ""Сводная статистика"", действие ""Установка начальных значений параметров счетчика""",1,"Демонстрационный сайт",http://russtroy/admin/structure/index.php?parent_id=88&hostcms[checked][0][0]=1,127.0.0.1
"2015-03-11 19:42:00",admin,"Доступ к модулю ""structure"" разрешен, форма ""Сводная статистика"", действие ""Установка начальных значений параметров счетчика""",1,"Демонстрационный сайт",http://russtroy/admin/structure/index.php?parent_id=88,127.0.0.1
"2015-03-11 19:42:01",admin,"Доступ к модулю ""structure"" разрешен, форма ""Структура сайта"", действие ""Ajax-загрузка параметров динамических страниц""",1,"Демонстрационный сайт",http://russtroy/admin/structure/index.php?lib_id=0,127.0.0.1
"2015-03-11 19:42:23",admin,"Доступ к модулю ""structure"" разрешен, форма ""Сводная статистика"", действие ""Установка начальных значений параметров счетчика""",1,"Демонстрационный сайт",http://russtroy/admin/structure/index.php?parent_id=88&hostcms[checked][0][0]=1,127.0.0.1
"2015-03-11 19:42:27",admin,"Доступ к модулю ""structure"" разрешен, форма ""Сводная статистика"", действие ""Установка начальных значений параметров счетчика""",1,"Демонстрационный сайт",http://russtroy/admin/structure/index.php?parent_id=88,127.0.0.1
"2015-03-11 19:42:27",admin,"Доступ к модулю ""structure"" разрешен, форма ""Структура сайта"", действие ""Ajax-загрузка параметров динамических страниц""",1,"Демонстрационный сайт",http://russtroy/admin/structure/index.php?lib_id=0,127.0.0.1
"2015-03-11 19:42:46",admin,"Доступ к модулю ""structure"" разрешен, форма ""Сводная статистика"", действие ""Установка начальных значений параметров счетчика""",1,"Демонстрационный сайт",http://russtroy/admin/structure/index.php?parent_id=88&hostcms[checked][0][0]=1,127.0.0.1
"2015-03-11 19:42:48",admin,"Доступ к модулю ""structure"" разрешен, форма ""Сводная статистика"", действие ""Установка начальных значений параметров счетчика""",1,"Демонстрационный сайт",http://russtroy/admin/structure/index.php?parent_id=88,127.0.0.1
"2015-03-11 19:42:49",admin,"Доступ к модулю ""structure"" разрешен, форма ""Структура сайта"", действие ""Ajax-загрузка параметров динамических страниц""",1,"Демонстрационный сайт",http://russtroy/admin/structure/index.php?lib_id=0,127.0.0.1
"2015-03-11 19:43:06",admin,"Доступ к модулю ""structure"" разрешен, форма ""Сводная статистика"", действие ""Установка начальных значений параметров счетчика""",1,"Демонстрационный сайт",http://russtroy/admin/structure/index.php?parent_id=88&hostcms[checked][0][0]=1,127.0.0.1
"2015-03-11 19:55:36",admin,"Доступ к модулю ""structure"" разрешен, форма ""Основная"", действие ""Просмотр""",1,"Демонстрационный сайт",http://russtroy/admin/structure/index.php,127.0.0.1
"2015-03-11 19:55:38",admin,"Доступ к модулю ""structure"" разрешен, форма ""Сводная статистика"", действие ""Установка начальных значений параметров счетчика""",1,"Демонстрационный сайт",http://russtroy/admin/structure/index.php,127.0.0.1
"2015-03-11 19:55:38",admin,"Доступ к модулю ""structure"" разрешен, форма ""Структура сайта"", действие ""Ajax-загрузка параметров динамических страниц""",1,"Демонстрационный сайт",http://russtroy/admin/structure/index.php?lib_id=0,127.0.0.1
"2015-03-11 19:55:49",admin,"Доступ к модулю ""structure"" разрешен, форма ""Сводная статистика"", действие ""Установка начальных значений параметров счетчика""",1,"Демонстрационный сайт",http://russtroy/admin/structure/index.php?hostcms[checked][0][1]=1,127.0.0.1
"2015-03-11 19:58:18",admin,"Доступ к модулю ""document"" разрешен, форма ""Основная"", действие ""Просмотр""",1,"Демонстрационный сайт",http://russtroy/admin/document/index.php,127.0.0.1
"2015-03-11 19:58:22",admin,"Доступ к модулю ""document"" разрешен, форма ""Сводная статистика"", действие ""Установка начальных значений параметров счетчика""",1,"Демонстрационный сайт",http://russtroy/admin/document/index.php,127.0.0.1
"2015-03-11 19:58:33",admin,"Доступ к модулю ""document"" разрешен, форма ""Сводная статистика"", действие ""Установка начальных значений параметров счетчика""",1,"Демонстрационный сайт",http://russtroy/admin/document/index.php?hostcms[checked][1][2]=1,127.0.0.1
"2015-03-11 19:58:54",admin,"Доступ к модулю ""template"" разрешен, форма ""Основная"", действие ""Просмотр""",1,"Демонстрационный сайт",http://russtroy/admin/template/index.php,127.0.0.1
"2015-03-11 19:58:56",admin,"Доступ к модулю ""template"" разрешен, форма ""Основная"", действие ""Просмотр""",1,"Демонстрационный сайт",http://russtroy/admin/template/index.php?template_dir_id=0&template_id=1,127.0.0.1
"2015-03-11 19:59:16",admin,"Доступ к модулю ""template"" разрешен, форма ""Основная"", действие ""Просмотр""",1,"Демонстрационный сайт",http://russtroy/admin/template/index.php,127.0.0.1
"2015-03-11 19:59:21",admin,"Доступ к модулю ""document"" разрешен, форма ""Сводная статистика"", действие ""Установка начальных значений параметров счетчика""",1,"Демонстрационный сайт",http://russtroy/admin/document/index.php,127.0.0.1
"2015-03-11 19:59:28",admin,"Доступ к модулю ""document"" разрешен, форма ""Сводная статистика"", действие ""Установка начальных значений параметров счетчика""",1,"Демонстрационный сайт",http://russtroy/admin/document/index.php?hostcms[checked][1][2]=1,127.0.0.1
"2015-03-11 20:01:45",admin,"Доступ к модулю ""document"" разрешен, форма ""Статистика"", действие ""Удалить""",1,"Демонстрационный сайт",http://russtroy/admin/document/index.php,127.0.0.1
"2015-03-11 20:01:51",admin,"Доступ к модулю ""document"" разрешен, форма ""Сводная статистика"", действие ""Установка начальных значений параметров счетчика""",1,"Демонстрационный сайт",http://russtroy/admin/document/index.php,127.0.0.1
"2015-03-11 20:02:02",admin,"Доступ к модулю ""document"" разрешен, форма ""Сводная статистика"", действие ""Установка начальных значений параметров счетчика""",1,"Демонстрационный сайт",http://russtroy/admin/document/index.php?hostcms[checked][0][0]=1,127.0.0.1
"2015-03-11 20:02:04",admin,"Доступ к модулю ""document"" разрешен, форма ""Основная"", действие ""Просмотр""",1,"Демонстрационный сайт",http://russtroy/admin/document/index.php?document_dir_id=3,127.0.0.1
"2015-03-11 20:02:07",admin,"Доступ к модулю ""document"" разрешен, форма ""Сводная статистика"", действие ""Установка начальных значений параметров счетчика""",1,"Демонстрационный сайт",http://russtroy/admin/document/index.php?document_dir_id=3,127.0.0.1
"2015-03-11 20:04:45",admin,"Доступ к модулю ""document"" разрешен, форма ""Сводная статистика"", действие ""Установка начальных значений параметров счетчика""",1,"Демонстрационный сайт",http://russtroy/admin/document/index.php?document_dir_id=3&hostcms[checked][1][0]=1,127.0.0.1
"2015-03-11 20:04:55",admin,"Доступ к модулю ""structure"" разрешен, форма ""Основная"", действие ""Просмотр""",1,"Демонстрационный сайт",http://russtroy/admin/structure/index.php?parent_id=88,127.0.0.1
"2015-03-11 20:05:00",admin,"Доступ к модулю ""structure"" разрешен, форма ""Сводная статистика"", действие ""Установка начальных значений параметров счетчика""",1,"Демонстрационный сайт",http://russtroy/admin/structure/index.php?parent_id=88,127.0.0.1
"2015-03-11 20:05:01",admin,"Доступ к модулю ""structure"" разрешен, форма ""Структура сайта"", действие ""Ajax-загрузка параметров динамических страниц""",1,"Демонстрационный сайт",http://russtroy/admin/structure/index.php?lib_id=0,127.0.0.1
"2015-03-11 20:05:07",admin,"Доступ к модулю ""structure"" разрешен, форма ""Структура сайта"", действие ""Ajax-загрузка документов""",1,"Демонстрационный сайт",http://russtroy/admin/structure/index.php?document_dir_id=3,127.0.0.1
"2015-03-11 20:05:11",admin,"Доступ к модулю ""structure"" разрешен, форма ""Сводная статистика"", действие ""Установка начальных значений параметров счетчика""",1,"Демонстрационный сайт",http://russtroy/admin/structure/index.php?parent_id=88&hostcms[checked][0][92]=1,127.0.0.1
"2015-03-11 20:18:12",admin,"Доступ к модулю ""structure"" разрешен, форма ""Основная"", действие ""Просмотр""",1,"Демонстрационный сайт",http://russtroy/admin/structure/index.php,127.0.0.1
"2015-03-11 20:18:19",admin,"Доступ к модулю ""structure"" разрешен, форма ""Основная"", действие ""Просмотр""",1,"Демонстрационный сайт",http://russtroy/admin/structure/index.php?parent_id=90,127.0.0.1
"2015-03-11 20:18:21",admin,"Доступ к модулю ""structure"" разрешен, форма ""Сводная статистика"", действие ""Установка начальных значений параметров счетчика""",1,"Демонстрационный сайт",http://russtroy/admin/structure/index.php?parent_id=90,127.0.0.1
"2015-03-11 20:18:22",admin,"Доступ к модулю ""structure"" разрешен, форма ""Структура сайта"", действие ""Ajax-загрузка параметров динамических страниц""",1,"Демонстрационный сайт",http://russtroy/admin/structure/index.php?lib_id=0,127.0.0.1
"2015-03-11 20:18:57",admin,"Доступ к модулю ""structure"" разрешен, форма ""Сводная статистика"", действие ""Установка начальных значений параметров счетчика""",1,"Демонстрационный сайт",http://russtroy/admin/structure/index.php?parent_id=90&hostcms[checked][0][0]=1,127.0.0.1
"2015-03-11 20:19:01",admin,"Доступ к модулю ""structure"" разрешен, форма ""Сводная статистика"", действие ""Установка начальных значений параметров счетчика""",1,"Демонстрационный сайт",http://russtroy/admin/structure/index.php?parent_id=90,127.0.0.1
"2015-03-11 20:19:01",admin,"Доступ к модулю ""structure"" разрешен, форма ""Структура сайта"", действие ""Ajax-загрузка параметров динамических страниц""",1,"Демонстрационный сайт",http://russtroy/admin/structure/index.php?lib_id=0,127.0.0.1
"2015-03-11 20:19:13",admin,"Доступ к модулю ""structure"" разрешен, форма ""Сводная статистика"", действие ""Установка начальных значений параметров счетчика""",1,"Демонстрационный сайт",http://russtroy/admin/structure/index.php?parent_id=90&hostcms[checked][0][0]=1,127.0.0.1
